"year","sggcd","type","class1","class2","unit","value"
2020,"38080","economy","grdp","transportation and storage","million KRW",86970
2020,"38080","economy","grdp","accommodation and food service activities","million KRW",68793
2020,"38080","economy","grdp","information and communication","million KRW",50426
2020,"38080","economy","grdp","financial and insurance activities","million KRW",117804
2020,"38080","economy","grdp","real estate activities; rental and leasing activities","million KRW",184832
2020,"38080","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",248482
2020,"38080","economy","grdp","public administration and defence; compulsory social security","million KRW",376441
2020,"38080","economy","grdp","education","million KRW",134350
2020,"38080","economy","grdp","human health and social work activities","million KRW",177014
2020,"38080","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",102636
2020,"38090","economy","grdp","gross regional domestic product at market prices","million KRW",8584161
2020,"38090","economy","grdp","net taxes on products","million KRW",709097
2020,"38090","economy","grdp","total value added at basic prices","million KRW",7875064
2020,"38090","economy","grdp","agriculture, forestry and fishing","million KRW",105513
2020,"38090","economy","grdp","mining and quarrying","million KRW",5621
2020,"38090","economy","grdp","manufacturing","million KRW",4173269
2020,"38090","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",25458
2020,"38090","economy","grdp","construction","million KRW",419721
2020,"38090","economy","grdp","wholesale and retail trade","million KRW",220302
2020,"38090","economy","grdp","transportation and storage","million KRW",103105
2020,"38090","economy","grdp","accommodation and food service activities","million KRW",196780
2020,"38090","economy","grdp","information and communication","million KRW",73012
2020,"38090","economy","grdp","financial and insurance activities","million KRW",247008
2020,"38090","economy","grdp","real estate activities; rental and leasing activities","million KRW",422202
2020,"38090","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",566936
2020,"38090","economy","grdp","public administration and defence; compulsory social security","million KRW",348214
2020,"38090","economy","grdp","education","million KRW",412368
2020,"38090","economy","grdp","human health and social work activities","million KRW",375966
2020,"38090","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",179590
2020,"38100","economy","grdp","gross regional domestic product at market prices","million KRW",10795754
2020,"38100","economy","grdp","net taxes on products","million KRW",864187
2020,"38100","economy","grdp","total value added at basic prices","million KRW",9931567
2020,"38100","economy","grdp","agriculture, forestry and fishing","million KRW",147215
2020,"38100","economy","grdp","mining and quarrying","million KRW",3020
2020,"38100","economy","grdp","manufacturing","million KRW",4407070
2020,"38100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",34186
2020,"38100","economy","grdp","construction","million KRW",978607
2020,"38100","economy","grdp","wholesale and retail trade","million KRW",434629
2020,"38100","economy","grdp","transportation and storage","million KRW",448453
2020,"38100","economy","grdp","accommodation and food service activities","million KRW",199714
2020,"38100","economy","grdp","information and communication","million KRW",83907
2020,"38100","economy","grdp","financial and insurance activities","million KRW",279011
2020,"38100","economy","grdp","real estate activities; rental and leasing activities","million KRW",665689
2020,"38100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",429040
2020,"38100","economy","grdp","public administration and defence; compulsory social security","million KRW",470360
2020,"38100","economy","grdp","education","million KRW",525061
2020,"38100","economy","grdp","human health and social work activities","million KRW",493466
2020,"38100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",332141
2020,"38310","economy","grdp","gross regional domestic product at market prices","million KRW",976088
2020,"38310","economy","grdp","net taxes on products","million KRW",65019
2020,"38310","economy","grdp","total value added at basic prices","million KRW",911069
2020,"38310","economy","grdp","agriculture, forestry and fishing","million KRW",179122
2020,"38310","economy","grdp","mining and quarrying","million KRW",3927
2020,"38310","economy","grdp","manufacturing","million KRW",221205
2020,"38310","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",1102
2020,"38310","economy","grdp","construction","million KRW",45164
2020,"38310","economy","grdp","wholesale and retail trade","million KRW",22463
2020,"38310","economy","grdp","transportation and storage","million KRW",13607
2020,"38310","economy","grdp","accommodation and food service activities","million KRW",14338
2020,"38310","economy","grdp","information and communication","million KRW",27322
2020,"38310","economy","grdp","financial and insurance activities","million KRW",42539
2020,"38310","economy","grdp","real estate activities; rental and leasing activities","million KRW",14115
