"sggcd","type","class1","class2","unit","value","year"
"330009","medicine","doctors","pediatrics","persons",4,2015
"330009","medicine","doctors","ophthalmology","persons",2,2015
"330009","medicine","doctors","otorhinolaryngology","persons",1,2015
"330009","medicine","doctors","dermatology","persons",1,2015
"330009","medicine","doctors","urology","persons",5,2015
"330009","medicine","doctors","radiology","persons",1,2015
"330009","medicine","doctors","radiation oncology","persons",0,2015
"330009","medicine","doctors","pathology","persons",0,2015
"330009","medicine","doctors","clinical laboratory medicine","persons",1,2015
"330009","medicine","doctors","tuberculosis","persons",0,2015
"330009","medicine","doctors","rehabilitation medicine","persons",5,2015
"330009","medicine","doctors","nuclear medicine","persons",0,2015
"330009","medicine","doctors","family medicine","persons",4,2015
"330009","medicine","doctors","emergency medicine","persons",0,2015
"330009","medicine","doctors","occupational and environmental medicine","persons",0,2015
"330009","medicine","doctors","preventive medicine","persons",0,2015
"330010","medicine","doctors","total","persons",NA,2015
"330010","medicine","doctors","internal medicine","persons",NA,2015
"330010","medicine","doctors","neurology","persons",NA,2015
"330010","medicine","doctors","psychiatry","persons",NA,2015
"330010","medicine","doctors","surgery","persons",NA,2015
"330010","medicine","doctors","orthopedics","persons",NA,2015
"330010","medicine","doctors","neurosurgery","persons",NA,2015
"330010","medicine","doctors","thoracic and cardiovascular surgery","persons",NA,2015
"330010","medicine","doctors","plastic surgery","persons",NA,2015
"330010","medicine","doctors","anesthesiology and pain medicine","persons",NA,2015
"330010","medicine","doctors","obstetrics and gynecology","persons",NA,2015
"330010","medicine","doctors","pediatrics","persons",NA,2015
"330010","medicine","doctors","ophthalmology","persons",NA,2015
"330010","medicine","doctors","otorhinolaryngology","persons",NA,2015
"330010","medicine","doctors","dermatology","persons",NA,2015
"330010","medicine","doctors","urology","persons",NA,2015
"330010","medicine","doctors","radiology","persons",NA,2015
"330010","medicine","doctors","radiation oncology","persons",NA,2015
"330010","medicine","doctors","pathology","persons",NA,2015
"330010","medicine","doctors","clinical laboratory medicine","persons",NA,2015
"330010","medicine","doctors","tuberculosis","persons",NA,2015
"330010","medicine","doctors","rehabilitation medicine","persons",NA,2015
"330010","medicine","doctors","nuclear medicine","persons",NA,2015
"330010","medicine","doctors","family medicine","persons",NA,2015
"330010","medicine","doctors","emergency medicine","persons",NA,2015
"330010","medicine","doctors","occupational and environmental medicine","persons",NA,2015
"330010","medicine","doctors","preventive medicine","persons",NA,2015
"330011","medicine","doctors","total","persons",23,2015
"330011","medicine","doctors","internal medicine","persons",3,2015
"330011","medicine","doctors","neurology","persons",1,2015
"330011","medicine","doctors","psychiatry","persons",0,2015
"330011","medicine","doctors","surgery","persons",2,2015
"330011","medicine","doctors","orthopedics","persons",3,2015
"330011","medicine","doctors","neurosurgery","persons",0,2015
"330011","medicine","doctors","thoracic and cardiovascular surgery","persons",0,2015
"330011","medicine","doctors","plastic surgery","persons",0,2015
"330011","medicine","doctors","anesthesiology and pain medicine","persons",3,2015
"330011","medicine","doctors","obstetrics and gynecology","persons",1,2015
"330011","medicine","doctors","pediatrics","persons",2,2015
"330011","medicine","doctors","ophthalmology","persons",1,2015
"330011","medicine","doctors","otorhinolaryngology","persons",1,2015
"330011","medicine","doctors","dermatology","persons",0,2015
"330011","medicine","doctors","urology","persons",2,2015
"330011","medicine","doctors","radiology","persons",1,2015
"330011","medicine","doctors","radiation oncology","persons",0,2015
"330011","medicine","doctors","pathology","persons",0,2015
"330011","medicine","doctors","clinical laboratory medicine","persons",0,2015
"330011","medicine","doctors","tuberculosis","persons",0,2015
"330011","medicine","doctors","rehabilitation medicine","persons",0,2015
"330011","medicine","doctors","nuclear medicine","persons",0,2015
"330011","medicine","doctors","family medicine","persons",3,2015
"330011","medicine","doctors","emergency medicine","persons",0,2015
"330011","medicine","doctors","occupational and environmental medicine","persons",0,2015
"330011","medicine","doctors","preventive medicine","persons",0,2015
"330101","medicine","doctors","total","persons",276,2015
"330101","medicine","doctors","internal medicine","persons",40,2015
"330101","medicine","doctors","neurology","persons",6,2015
"330101","medicine","doctors","psychiatry","persons",20,2015
"330101","medicine","doctors","surgery","persons",16,2015
"330101","medicine","doctors","orthopedics","persons",20,2015
"330101","medicine","doctors","neurosurgery","persons",13,2015
"330101","medicine","doctors","thoracic and cardiovascular surgery","persons",3,2015
"330101","medicine","doctors","plastic surgery","persons",9,2015
"330101","medicine","doctors","anesthesiology and pain medicine","persons",13,2015
"330101","medicine","doctors","obstetrics and gynecology","persons",18,2015
"330101","medicine","doctors","pediatrics","persons",12,2015
"330101","medicine","doctors","ophthalmology","persons",10,2015
"330101","medicine","doctors","otorhinolaryngology","persons",11,2015
"330101","medicine","doctors","dermatology","persons",8,2015
"330101","medicine","doctors","urology","persons",9,2015
"330101","medicine","doctors","radiology","persons",13,2015
"330101","medicine","doctors","radiation oncology","persons",0,2015
"330101","medicine","doctors","pathology","persons",6,2015
"330101","medicine","doctors","clinical laboratory medicine","persons",4,2015
"330101","medicine","doctors","tuberculosis","persons",0,2015
"330101","medicine","doctors","rehabilitation medicine","persons",3,2015
"330101","medicine","doctors","nuclear medicine","persons",0,2015
"330101","medicine","doctors","family medicine","persons",34,2015
"330101","medicine","doctors","emergency medicine","persons",4,2015
"330101","medicine","doctors","occupational and environmental medicine","persons",3,2015
"330101","medicine","doctors","preventive medicine","persons",1,2015
"330102","medicine","doctors","total","persons",296,2015
"330102","medicine","doctors","internal medicine","persons",42,2015
"330102","medicine","doctors","neurology","persons",4,2015
"330102","medicine","doctors","psychiatry","persons",8,2015
"330102","medicine","doctors","surgery","persons",20,2015
"330102","medicine","doctors","orthopedics","persons",25,2015
"330102","medicine","doctors","neurosurgery","persons",14,2015
"330102","medicine","doctors","thoracic and cardiovascular surgery","persons",6,2015
"330102","medicine","doctors","plastic surgery","persons",4,2015
"330102","medicine","doctors","anesthesiology and pain medicine","persons",16,2015
"330102","medicine","doctors","obstetrics and gynecology","persons",20,2015
"330102","medicine","doctors","pediatrics","persons",29,2015
"330102","medicine","doctors","ophthalmology","persons",7,2015
"330102","medicine","doctors","otorhinolaryngology","persons",16,2015
"330102","medicine","doctors","dermatology","persons",6,2015
"330102","medicine","doctors","urology","persons",8,2015
"330102","medicine","doctors","radiology","persons",14,2015
"330102","medicine","doctors","radiation oncology","persons",0,2015
"330102","medicine","doctors","pathology","persons",0,2015
"330102","medicine","doctors","clinical laboratory medicine","persons",2,2015
"330102","medicine","doctors","tuberculosis","persons",0,2015
"330102","medicine","doctors","rehabilitation medicine","persons",11,2015
"330102","medicine","doctors","nuclear medicine","persons",0,2015
"330102","medicine","doctors","family medicine","persons",35,2015
"330102","medicine","doctors","emergency medicine","persons",0,2015
"330102","medicine","doctors","occupational and environmental medicine","persons",8,2015
"330102","medicine","doctors","preventive medicine","persons",1,2015
"330103","medicine","doctors","total","persons",198,2015
"330103","medicine","doctors","internal medicine","persons",36,2015
"330103","medicine","doctors","neurology","persons",4,2015
"330103","medicine","doctors","psychiatry","persons",4,2015
"330103","medicine","doctors","surgery","persons",11,2015
"330103","medicine","doctors","orthopedics","persons",13,2015
"330103","medicine","doctors","neurosurgery","persons",7,2015
"330103","medicine","doctors","thoracic and cardiovascular surgery","persons",6,2015
"330103","medicine","doctors","plastic surgery","persons",2,2015
"330103","medicine","doctors","anesthesiology and pain medicine","persons",13,2015
"330103","medicine","doctors","obstetrics and gynecology","persons",16,2015
"330103","medicine","doctors","pediatrics","persons",23,2015
"330103","medicine","doctors","ophthalmology","persons",6,2015
"330103","medicine","doctors","otorhinolaryngology","persons",17,2015
"330103","medicine","doctors","dermatology","persons",3,2015
"330103","medicine","doctors","urology","persons",8,2015
"330103","medicine","doctors","radiology","persons",5,2015
"330103","medicine","doctors","radiation oncology","persons",0,2015
"330103","medicine","doctors","pathology","persons",1,2015
"330103","medicine","doctors","clinical laboratory medicine","persons",1,2015
"330103","medicine","doctors","tuberculosis","persons",0,2015
"330103","medicine","doctors","rehabilitation medicine","persons",2,2015
"330103","medicine","doctors","nuclear medicine","persons",0,2015
"330103","medicine","doctors","family medicine","persons",14,2015
"330103","medicine","doctors","emergency medicine","persons",6,2015
"330103","medicine","doctors","occupational and environmental medicine","persons",0,2015
"330103","medicine","doctors","preventive medicine","persons",0,2015
"330104","medicine","doctors","total","persons",376,2015
"330104","medicine","doctors","internal medicine","persons",74,2015
"330104","medicine","doctors","neurology","persons",9,2015
"330104","medicine","doctors","psychiatry","persons",18,2015
"330104","medicine","doctors","surgery","persons",27,2015
"330104","medicine","doctors","orthopedics","persons",25,2015
"330104","medicine","doctors","neurosurgery","persons",14,2015
"330104","medicine","doctors","thoracic and cardiovascular surgery","persons",3,2015
"330104","medicine","doctors","plastic surgery","persons",2,2015
"330104","medicine","doctors","anesthesiology and pain medicine","persons",19,2015
