adm,adm10,adm_2023,adm10_2023,adm_2024,adm10_2024,name,name_sido,name_eng,level,sgis_1998,sgis_1999,sgis_2000,sgis_2001,sgis_2002,sgis_2003,sgis_2004,sgis_2005,sgis_2006,sgis_2007,sgis_2008,sgis_2009,sgis_2010,sgis_2011,sgis_2012,sgis_2013,sgis_2014,sgis_2015,sgis_2016,sgis_2017,sgis_2018,sgis_2019,sgis_2020,sgis_2021,sgis_2022_old,sgis_2022,sgis_2023,sgis_2024
2623053000,2623053000,2623053000,2623053000,2623053000,2623053000,범전동,Busan,,Neighborhood,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,2105053,,,,,,,,,,,
2623054000,2623054000,2623054000,2623054000,2623054000,2623054000,연지동,Busan,,Neighborhood,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,2105054,21050540,21050540,21050540
2623055000,2623055000,2623055000,2623055000,2623055000,2623055000,초읍동,Busan,,Neighborhood,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,2105055,21050550,21050550,21050550
2623056000,2623056000,2623056000,2623056000,2623056000,2623056000,양정제1동,Busan,,Neighborhood,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,2105056,21050560,21050560,21050560
2623057000,2623057000,2623057000,2623057000,2623057000,2623057000,양정제2동,Busan,,Neighborhood,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,2105057,21050570,21050570,21050570
2623060000,2623060000,2623060000,2623060000,2623060000,2623060000,전포제1동,Busan,,Neighborhood,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105060,2105083,2105083,2105083,2105083,2105083,2105083,2105083,2105083,2105083,21050830,21050830,21050830
2623061000,2623061000,2623061000,2623061000,2623061000,2623061000,전포제2동,Busan,,Neighborhood,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,2105061,21050610,21050610,21050610
2623062000,2623062000,2623062000,2623062000,2623062000,2623062000,전포3동,Busan,,Neighborhood,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,2105062,,,,,,,,,,,
2623064000,2623064000,2623064000,2623064000,2623064000,2623064000,부암제1동,Busan,,Neighborhood,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,2105064,21050640,21050640,21050640
2623066000,2623066000,2623066000,2623066000,2623066000,2623066000,부암제3동,Busan,,Neighborhood,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,2105066,21050660,21050660,21050660
2623067000,2623067000,2623067000,2623067000,2623067000,2623067000,당감제1동,Busan,,Neighborhood,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105067,2105080,2105080,2105080,2105080,2105080,2105080,2105080,2105080,2105080,2105080,21050800,21050800,21050800
2623068000,2623068000,2623068000,2623068000,2623068000,2623068000,당감제2동,Busan,,Neighborhood,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,2105068,21050680,21050680,21050680
2623069000,2623069000,2623069000,2623069000,2623069000,2623069000,당감제3동,Busan,,Neighborhood,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,2105069,,,,,,,,,,,,,
2623070000,2623070000,2623070000,2623070000,2623070000,2623070000,당감제4동,Busan,,Neighborhood,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,2105070,21050700,21050700,21050700
2623071000,2623071000,2623071000,2623071000,2623071000,2623071000,가야제1동,Busan,,Neighborhood,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105071,2105081,2105081,2105081,2105081,2105081,2105081,2105081,2105081,2105081,2105081,21050810,21050810,21050810
2623072000,2623072000,2623072000,2623072000,2623072000,2623072000,가야제2동,Busan,,Neighborhood,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,2105072,21050720,21050720,21050720
2623073000,2623073000,2623073000,2623073000,2623073000,2623073000,가야제3동,Busan,,Neighborhood,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,2105073,,,,,,,,,,,,,
2623074000,2623074000,2623074000,2623074000,2623074000,2623074000,개금제1동,Busan,,Neighborhood,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,2105074,21050740,21050740,21050740
2623075000,2623075000,2623075000,2623075000,2623075000,2623075000,개금제2동,Busan,,Neighborhood,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,2105075,21050750,21050750,21050750
2623076000,2623076000,2623076000,2623076000,2623076000,2623076000,개금제3동,Busan,,Neighborhood,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,2105076,21050760,21050760,21050760
2623077000,2623077000,2623077000,2623077000,2623077000,2623077000,범천제1동,Busan,,Neighborhood,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,2105077,21050770,21050770,21050770
2623078000,2623078000,2623078000,2623078000,2623078000,2623078000,범천제2동,Busan,,Neighborhood,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105078,2105084,2105084,2105084,2105084,2105084,2105084,2105084,21050840,21050840,21050840
2623079000,2623079000,2623079000,2623079000,2623079000,2623079000,범천제4동,Busan,,Neighborhood,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,2105079,,,,,,,,,,
26260,2626000000,26260,2626000000,26260,2626000000,동래구,Busan,Dongnae-gu,District,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,2106000,21060000,21060000,21060000
2626051000,2626051000,2626051000,2626051000,2626051000,2626051000,수민동,Busan,,Neighborhood,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,2106051,21060510,21060510,21060510
2626052000,2626052000,2626052000,2626052000,2626052000,2626052000,복산동,Busan,,Neighborhood,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,2106052,21060520,21060520,21060520
2626053000,2626053000,2626053000,2626053000,2626053000,2626053000,명륜제1동,Busan,,Neighborhood,2106053,2106053,2106053,2106053,2106053,2106053,2106053,2106053,2106053,2106053,2106053,2106053,2106053,,,,,,,,,,,,,,,
2626054000,2626054000,2626054000,2626054000,2626054000,2626054000,명륜제2동,Busan,,Neighborhood,2106054,2106054,2106054,2106054,2106054,2106054,2106054,2106054,2106054,2106054,2106054,2106054,2106054,,,,,,,,,,,,,,,
2626054500,2626054500,2626054500,2626054500,2626054500,2626054500,명륜동,Busan,,Neighborhood,,,,,,,,,,,,,,2106065,2106065,2106065,2106065,2106065,2106065,2106065,2106065,2106065,2106065,2106065,2106065,21060650,21060650,21060650
2626055000,2626055000,2626055000,2626055000,2626055000,2626055000,온천제1동,Busan,,Neighborhood,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,2106055,21060550,21060550,21060550
2626056000,2626056000,2626056000,2626056000,2626056000,2626056000,온천제2동,Busan,,Neighborhood,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,2106056,21060560,21060560,21060560
2626057000,2626057000,2626057000,2626057000,2626057000,2626057000,온천제3동,Busan,,Neighborhood,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,2106057,21060570,21060570,21060570
2626058000,2626058000,2626058000,2626058000,2626058000,2626058000,사직제1동,Busan,,Neighborhood,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,2106058,21060580,21060580,21060580
2626059000,2626059000,2626059000,2626059000,2626059000,2626059000,사직제2동,Busan,,Neighborhood,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,2106059,21060590,21060590,21060590
2626060000,2626060000,2626060000,2626060000,2626060000,2626060000,사직제3동,Busan,,Neighborhood,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,2106060,21060600,21060600,21060600
2626074000,2626074000,2626074000,2626074000,2626074000,2626074000,안락제1동,Busan,,Neighborhood,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,2106061,21060610,21060610,21060610
2626075000,2626075000,2626075000,2626075000,2626075000,2626075000,안락제2동,Busan,,Neighborhood,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,2106062,21060620,21060620,21060620
2626076100,2626076100,2626076100,2626076100,2626076100,2626076100,명장제1동,Busan,,Neighborhood,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,2106063,21060630,21060630,21060630
2626076200,2626076200,2626076200,2626076200,2626076200,2626076200,명장제2동,Busan,,Neighborhood,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,2106064,21060640,21060640,21060640
