year,adm1,adm1_code,adm2,adm2_code,adm3,adm3_code,type,class1,class2,unit,value
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,waterfront_park_area,square meters,10490
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,waterfront_parks,count,3
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,waterfront_park_area,square meters,10490
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,waterfront_parks,count,3
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,waterfront_park_area,square meters,10490
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,waterfront_parks,count,3
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,waterfront_park_area,square meters,10490
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,waterfront_parks,count,3
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,waterfront_park_area,square meters,10490
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,waterfront_parks,count,3
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,waterfront_park_area,square meters,10490
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,waterfront_parks,count,3
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,waterfront_park_area,square meters,13547
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,waterfront_parks,count,3
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,waterfront_park_area,square meters,13547
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,waterfront_parks,count,3
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,waterfront_park_area,square meters,13547
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,waterfront_parks,count,3
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,waterfront_park_area,square meters,13547
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,cemetery_parks,count,4
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,cemetery_parks,count,4
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,cemetery_parks,count,4
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,cemetery_parks,count,4
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,cemetery_parks,count,4
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,cemetery_parks,count,4
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,cemetery_parks,count,4
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,cemetery_parks,count,4
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,cemetery_parks,count,4
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,cemetery_parks,count,4
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,cemetery_parks,count,4
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,cemetery_parks,count,4
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,cemetery_park_area,square meters,2457882
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,sports_parks,count,12
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,sports_park_area,square meters,351438
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,sports_parks,count,12
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,sports_park_area,square meters,351438
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,sports_parks,count,12
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,sports_park_area,square meters,351438
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,sports_parks,count,12
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,sports_park_area,square meters,351438
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,sports_parks,count,11
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,sports_park_area,square meters,343347
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,sports_parks,count,11
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,sports_park_area,square meters,343347
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,sports_parks,count,11
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,sports_park_area,square meters,343347
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,sports_parks,count,11
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,sports_park_area,square meters,343347
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,sports_parks,count,10
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,sports_park_area,square meters,328843
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,sports_parks,count,10
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,sports_park_area,square meters,328843
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,sports_parks,count,10
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,sports_park_area,square meters,328843
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,sports_parks,count,10
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,sports_park_area,square meters,328843
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,urban_agricultural_parks,count,0
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,urban_agricultural_park_area,square meters,0
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,urban_agricultural_parks,count,0
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,urban_agricultural_park_area,square meters,0
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,urban_agricultural_parks,count,0
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,urban_agricultural_park_area,square meters,0
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,urban_agricultural_parks,count,0
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,urban_agricultural_park_area,square meters,0
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,hazard_prevention_parks,count,0
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,hazard_prevention_park_area,square meters,0
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,hazard_prevention_parks,count,0
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,hazard_prevention_park_area,square meters,0
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,hazard_prevention_parks,count,0
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,hazard_prevention_park_area,square meters,0
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,hazard_prevention_parks,count,0
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,hazard_prevention_park_area,square meters,0
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,ordinance_city_parks,count,0
2020,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,ordinance_city_parks,count,0
2020,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,ordinance_city_parks,count,0
2020,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,ordinance_city_parks,count,0
2020,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,ordinance_city_parks,count,0
2015,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,ordinance_city_parks,count,0
2015,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,ordinance_city_parks,count,0
2015,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,ordinance_city_parks,count,0
2015,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,ordinance_city_parks,count,0
2010,Gyeonggi-do,31,Yongin-si,31190,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,ordinance_city_parks,count,0
2010,Gyeonggi-do,31,Cheoin-gu,31191,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,ordinance_city_parks,count,0
2010,Gyeonggi-do,31,Giheung-gu,31192,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,ordinance_city_parks,count,0
2010,Gyeonggi-do,31,Suji-gu,31193,NA,NA,landuse,park,ordinance_city_park_area,square meters,0
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,total_parks,count,233
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,total_park_area,square meters,4206888
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,total_parks,count,203
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,total_park_area,square meters,6384045
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,total_parks,count,203
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,total_park_area,square meters,6384045
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,total_parks,count,203
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,total_park_area,square meters,6384045
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,total_parks,count,203
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,total_park_area,square meters,6384045
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,total_parks,count,189
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,total_park_area,square meters,7072449
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,total_parks,count,189
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,total_park_area,square meters,7072449
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,total_parks,count,189
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,total_park_area,square meters,7072449
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,total_parks,count,189
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,total_park_area,square meters,7072449
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_natural_parks,count,0
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_natural_park_area,square meters,0
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_natural_parks,count,0
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_natural_park_area,square meters,0
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,urban_natural_parks,count,0
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,urban_natural_park_area,square meters,0
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,urban_natural_parks,count,0
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,urban_natural_park_area,square meters,0
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,urban_natural_parks,count,0
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,urban_natural_park_area,square meters,0
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_natural_parks,count,1
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_natural_park_area,square meters,1443335
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,urban_natural_parks,count,1
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,urban_natural_park_area,square meters,1443335
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,urban_natural_parks,count,1
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,urban_natural_park_area,square meters,1443335
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,urban_natural_parks,count,1
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,urban_natural_park_area,square meters,1443335
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_national_parks,count,0
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,urban_national_park_area,square meters,0
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,small_parks,count,31
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,small_park_area,square meters,51241
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,small_parks,count,20
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,small_park_area,square meters,30908
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,small_parks,count,20
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,small_park_area,square meters,30908
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,small_parks,count,20
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,small_park_area,square meters,30908
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,small_parks,count,20
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,small_park_area,square meters,30908
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,small_parks,count,13
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,small_park_area,square meters,23537
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,small_parks,count,13
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,small_park_area,square meters,23537
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,small_parks,count,13
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,small_park_area,square meters,23537
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,small_parks,count,13
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,small_park_area,square meters,23537
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,children_parks,count,140
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,children_park_area,square meters,401139
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,children_parks,count,132
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,children_park_area,square meters,390910
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,children_parks,count,132
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,children_park_area,square meters,390910
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,children_parks,count,132
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,children_park_area,square meters,390910
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,children_parks,count,132
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,children_park_area,square meters,390910
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,children_parks,count,133
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,children_park_area,square meters,384354
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,children_parks,count,133
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,children_park_area,square meters,384354
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,children_parks,count,133
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,children_park_area,square meters,384354
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,children_parks,count,133
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,children_park_area,square meters,384354
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,neighborhood_parks,count,48
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,neighborhood_park_area,square meters,2641390
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,neighborhood_parks,count,44
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,neighborhood_park_area,square meters,5162412
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,neighborhood_parks,count,44
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,neighborhood_park_area,square meters,5162412
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,neighborhood_parks,count,44
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,neighborhood_park_area,square meters,5162412
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,neighborhood_parks,count,44
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,neighborhood_park_area,square meters,5162412
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,neighborhood_parks,count,38
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,neighborhood_park_area,square meters,4521270
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,neighborhood_parks,count,38
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,neighborhood_park_area,square meters,4521270
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,neighborhood_parks,count,38
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,neighborhood_park_area,square meters,4521270
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,neighborhood_parks,count,38
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,neighborhood_park_area,square meters,4521270
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,historic_parks,count,0
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,historic_park_area,square meters,0
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,historic_parks,count,0
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,historic_park_area,square meters,0
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,historic_parks,count,0
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,historic_park_area,square meters,0
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,historic_parks,count,0
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,historic_park_area,square meters,0
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,historic_parks,count,0
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,historic_park_area,square meters,0
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,historic_parks,count,0
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,historic_park_area,square meters,0
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,historic_parks,count,0
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,historic_park_area,square meters,0
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,historic_parks,count,0
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,historic_park_area,square meters,0
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,historic_parks,count,0
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,historic_park_area,square meters,0
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,cultural_parks,count,8
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,cultural_park_area,square meters,441049
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,cultural_parks,count,1
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,cultural_park_area,square meters,52860
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,cultural_parks,count,1
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,cultural_park_area,square meters,52860
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,cultural_parks,count,1
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,cultural_park_area,square meters,52860
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,cultural_parks,count,1
2015,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,cultural_park_area,square meters,52860
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,cultural_parks,count,0
2010,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,cultural_park_area,square meters,0
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,cultural_parks,count,0
2010,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,cultural_park_area,square meters,0
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,cultural_parks,count,0
2010,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,cultural_park_area,square meters,0
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,cultural_parks,count,0
2010,Gyeonggi-do,31,Ojeong-gu,31053,NA,NA,landuse,park,cultural_park_area,square meters,0
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,waterfront_parks,count,1
2020,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,waterfront_park_area,square meters,7024
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,waterfront_parks,count,1
2015,Gyeonggi-do,31,Bucheon-si,31050,NA,NA,landuse,park,waterfront_park_area,square meters,7214
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,waterfront_parks,count,1
2015,Gyeonggi-do,31,Wonmi-gu,31051,NA,NA,landuse,park,waterfront_park_area,square meters,7214
2015,Gyeonggi-do,31,Sosa-gu,31052,NA,NA,landuse,park,waterfront_parks,count,1
